OBSERVATION	DATE.TIME	DATE	TIME	AM.PM	TEMP	VWC	NUM.OBS	STAND	JULIAN
278	06/10/19 03:51:17 AM	2019-06-10	03:51:17	AM	15.891	0.289	24	Stand_3	161
279	06/10/19 04:51:17 AM	2019-06-10	04:51:17	AM	15.724	0.2868	24	Stand_3	161
280	06/10/19 05:51:17 AM	2019-06-10	05:51:17	AM	15.581	0.2847	24	Stand_3	161
281	06/10/19 06:51:17 AM	2019-06-10	06:51:17	AM	15.438	0.283	24	Stand_3	161
282	06/10/19 07:51:17 AM	2019-06-10	07:51:17	AM	15.199	0.2824	24	Stand_3	161
283	06/10/19 08:51:17 AM	2019-06-10	08:51:17	AM	14.96	0.2821	24	Stand_3	161
284	06/10/19 09:51:17 AM	2019-06-10	09:51:17	AM	14.721	0.2817	24	Stand_3	161
285	06/10/19 10:51:17 AM	2019-06-10	10:51:17	AM	14.505	0.2834	24	Stand_3	161
286	06/10/19 11:51:17 AM	2019-06-10	11:51:17	AM	14.385	0.2824	24	Stand_3	161
287	06/10/19 12:51:17 PM	2019-06-10	12:51:17	PM	14.337	0.2817	24	Stand_3	161
288	06/10/19 01:51:17 PM	2019-06-10	01:51:17	PM	14.768	0.281	24	Stand_3	161
289	06/10/19 02:51:17 PM	2019-06-10	02:51:17	PM	15.652	0.2793	24	Stand_3	161
290	06/10/19 03:51:17 PM	2019-06-10	03:51:17	PM	15.796	0.2783	24	Stand_3	161
291	06/10/19 04:51:17 PM	2019-06-10	04:51:17	PM	15.796	0.277	24	Stand_3	161
292	06/10/19 05:51:17 PM	2019-06-10	05:51:17	PM	15.891	0.2766	24	Stand_3	161
293	06/10/19 06:51:17 PM	2019-06-10	06:51:17	PM	15.843	0.2753	24	Stand_3	161
294	06/10/19 07:51:17 PM	2019-06-10	07:51:17	PM	15.748	0.2746	24	Stand_3	161
295	06/10/19 08:51:17 PM	2019-06-10	08:51:17	PM	15.581	0.2739	24	Stand_3	161
296	06/10/19 09:51:17 PM	2019-06-10	09:51:17	PM	15.318	0.2732	24	Stand_3	161
297	06/10/19 10:51:17 PM	2019-06-10	10:51:17	PM	15.008	0.2729	24	Stand_3	161
298	06/10/19 11:51:17 PM	2019-06-10	11:51:17	PM	14.721	0.2726	24	Stand_3	161
299	06/11/19 12:51:17 AM	2019-06-11	12:51:17	AM	14.457	0.2722	24	Stand_3	162
300	06/11/19 01:51:17 AM	2019-06-11	01:51:17	AM	14.194	0.2722	24	Stand_3	162
301	06/11/19 02:51:17 AM	2019-06-11	02:51:17	AM	13.906	0.2722	24	Stand_3	162
302	06/11/19 03:51:17 AM	2019-06-11	03:51:17	AM	13.618	0.2726	24	Stand_3	162
303	06/11/19 04:51:17 AM	2019-06-11	04:51:17	AM	13.353	0.2722	24	Stand_3	162
304	06/11/19 05:51:17 AM	2019-06-11	05:51:17	AM	13.064	0.2722	24	Stand_3	162
305	06/11/19 06:51:17 AM	2019-06-11	06:51:17	AM	12.847	0.2722	24	Stand_3	162
306	06/11/19 07:51:17 AM	2019-06-11	07:51:17	AM	12.678	0.2719	24	Stand_3	162
307	06/11/19 08:51:17 AM	2019-06-11	08:51:17	AM	12.654	0.2719	24	Stand_3	162
308	06/11/19 09:51:17 AM	2019-06-11	09:51:17	AM	12.847	0.2715	24	Stand_3	162
309	06/11/19 10:51:17 AM	2019-06-11	10:51:17	AM	13.185	0.2708	24	Stand_3	162
310	06/11/19 11:51:17 AM	2019-06-11	11:51:17	AM	13.714	0.2701	24	Stand_3	162
311	06/11/19 12:51:17 PM	2019-06-11	12:51:17	PM	14.122	0.2691	24	Stand_3	162
312	06/11/19 01:51:17 PM	2019-06-11	01:51:17	PM	14.864	0.2684	24	Stand_3	162
313	06/11/19 02:51:17 PM	2019-06-11	02:51:17	PM	15.796	0.2664	24	Stand_3	162
314	06/11/19 03:51:17 PM	2019-06-11	03:51:17	PM	15.986	0.2646	24	Stand_3	162
315	06/11/19 04:51:17 PM	2019-06-11	04:51:17	PM	16.058	0.2642	24	Stand_3	162
316	06/11/19 05:51:17 PM	2019-06-11	05:51:17	PM	16.177	0.2639	24	Stand_3	162
317	06/11/19 06:51:17 PM	2019-06-11	06:51:17	PM	16.129	0.2635	24	Stand_3	162
318	06/11/19 07:51:17 PM	2019-06-11	07:51:17	PM	16.058	0.2624	24	Stand_3	162
319	06/11/19 08:51:17 PM	2019-06-11	08:51:17	PM	15.915	0.2621	24	Stand_3	162
320	06/11/19 09:51:17 PM	2019-06-11	09:51:17	PM	15.748	0.2615	24	Stand_3	162
321	06/11/19 10:51:17 PM	2019-06-11	10:51:17	PM	15.509	0.2611	24	Stand_3	162
322	06/11/19 11:51:17 PM	2019-06-11	11:51:17	PM	15.294	0.2611	24	Stand_3	162
323	06/12/19 12:51:17 AM	2019-06-12	12:51:17	AM	15.127	0.2607	24	Stand_3	163
324	06/12/19 01:51:17 AM	2019-06-12	01:51:17	AM	14.984	0.2604	24	Stand_3	163
325	06/12/19 02:51:17 AM	2019-06-12	02:51:17	AM	14.84	0.2604	24	Stand_3	163
326	06/12/19 03:51:17 AM	2019-06-12	03:51:17	AM	14.697	0.26	24	Stand_3	163
327	06/12/19 04:51:17 AM	2019-06-12	04:51:17	AM	14.577	0.26	24	Stand_3	163
328	06/12/19 05:51:17 AM	2019-06-12	05:51:17	AM	14.457	0.26	24	Stand_3	163
329	06/12/19 06:51:17 AM	2019-06-12	06:51:17	AM	14.337	0.2596	24	Stand_3	163
330	06/12/19 07:51:17 AM	2019-06-12	07:51:17	AM	14.29	0.26	24	Stand_3	163
331	06/12/19 08:51:17 AM	2019-06-12	08:51:17	AM	14.242	0.26	24	Stand_3	163
332	06/12/19 09:51:17 AM	2019-06-12	09:51:17	AM	14.337	0.2596	24	Stand_3	163
333	06/12/19 10:51:17 AM	2019-06-12	10:51:17	AM	14.433	0.2592	24	Stand_3	163
334	06/12/19 11:51:17 AM	2019-06-12	11:51:17	AM	14.457	0.265	24	Stand_3	163
335	06/12/19 12:51:17 PM	2019-06-12	12:51:17	PM	14.553	0.2653	24	Stand_3	163
336	06/12/19 01:51:17 PM	2019-06-12	01:51:17	PM	15.008	0.265	24	Stand_3	163
337	06/12/19 02:51:17 PM	2019-06-12	02:51:17	PM	15.175	0.2646	24	Stand_3	163
338	06/12/19 03:51:17 PM	2019-06-12	03:51:17	PM	14.96	0.3195	24	Stand_3	163
339	06/12/19 04:51:17 PM	2019-06-12	04:51:17	PM	14.864	0.3084	24	Stand_3	163
340	06/12/19 05:51:17 PM	2019-06-12	05:51:17	PM	14.792	0.3084	24	Stand_3	163
341	06/12/19 06:51:17 PM	2019-06-12	06:51:17	PM	14.745	0.3043	24	Stand_3	163
342	06/12/19 07:51:17 PM	2019-06-12	07:51:17	PM	14.697	0.3001	24	Stand_3	163
343	06/12/19 08:51:17 PM	2019-06-12	08:51:17	PM	14.625	0.2984	24	Stand_3	163
344	06/12/19 09:51:17 PM	2019-06-12	09:51:17	PM	14.529	0.3011	24	Stand_3	163
345	06/12/19 10:51:17 PM	2019-06-12	10:51:17	PM	14.433	0.2973	24	Stand_3	163
346	06/12/19 11:51:17 PM	2019-06-12	11:51:17	PM	14.314	0.2984	24	Stand_3	163
347	06/13/19 12:51:17 AM	2019-06-13	12:51:17	AM	14.194	0.2973	24	Stand_3	164
348	06/13/19 01:51:17 AM	2019-06-13	01:51:17	AM	14.074	0.2959	24	Stand_3	164
349	06/13/19 02:51:17 AM	2019-06-13	02:51:17	AM	13.906	0.2935	24	Stand_3	164
350	06/13/19 03:51:17 AM	2019-06-13	03:51:17	AM	13.762	0.2922	24	Stand_3	164
351	06/13/19 04:51:17 AM	2019-06-13	04:51:17	AM	13.594	0.3015	24	Stand_3	164
352	06/13/19 05:51:17 AM	2019-06-13	05:51:17	AM	13.088	0.3144	24	Stand_3	164
353	06/13/19 06:51:17 AM	2019-06-13	06:51:17	AM	12.896	0.30620000000000003	24	Stand_3	164
354	06/13/19 07:51:17 AM	2019-06-13	07:51:17	AM	12.703	0.3058	24	Stand_3	164
355	06/13/19 08:51:17 AM	2019-06-13	08:51:17	AM	12.63	0.3015	24	Stand_3	164
356	06/13/19 09:51:17 AM	2019-06-13	09:51:17	AM	12.558	0.2979	24	Stand_3	164
357	06/13/19 10:51:17 AM	2019-06-13	10:51:17	AM	12.558	0.2949	24	Stand_3	164
358	06/13/19 11:51:17 AM	2019-06-13	11:51:17	AM	12.582	0.2919	24	Stand_3	164
359	06/13/19 12:51:17 PM	2019-06-13	12:51:17	PM	12.63	0.2898	24	Stand_3	164
360	06/13/19 01:51:17 PM	2019-06-13	01:51:17	PM	12.799	0.2874	24	Stand_3	164
361	06/13/19 02:51:17 PM	2019-06-13	02:51:17	PM	13.185	0.2864	24	Stand_3	164
362	06/13/19 03:51:17 PM	2019-06-13	03:51:17	PM	13.401	0.285	24	Stand_3	164
363	06/13/19 04:51:17 PM	2019-06-13	04:51:17	PM	13.522	0.284	24	Stand_3	164
364	06/13/19 05:51:17 PM	2019-06-13	05:51:17	PM	13.642	0.283	24	Stand_3	164
365	06/13/19 06:51:17 PM	2019-06-13	06:51:17	PM	13.666	0.2817	24	Stand_3	164
366	06/13/19 07:51:17 PM	2019-06-13	07:51:17	PM	13.642	0.2806	24	Stand_3	164
367	06/13/19 08:51:17 PM	2019-06-13	08:51:17	PM	13.57	0.28	24	Stand_3	164
368	06/13/19 09:51:17 PM	2019-06-13	09:51:17	PM	13.353	0.279	24	Stand_3	164
369	06/13/19 10:51:17 PM	2019-06-13	10:51:17	PM	13.137	0.2786	24	Stand_3	164
370	06/13/19 11:51:17 PM	2019-06-13	11:51:17	PM	12.896	0.2783	24	Stand_3	164
371	06/14/19 12:51:17 AM	2019-06-14	12:51:17	AM	12.63	0.278	24	Stand_3	165
372	06/14/19 01:51:17 AM	2019-06-14	01:51:17	AM	12.364	0.2776	24	Stand_3	165
373	06/14/19 02:51:17 AM	2019-06-14	02:51:17	AM	12.074	0.2773	24	Stand_3	165
374	06/14/19 03:51:17 AM	2019-06-14	03:51:17	AM	11.832	0.277	24	Stand_3	165
375	06/14/19 04:51:17 AM	2019-06-14	04:51:17	AM	11.589	0.2766	24	Stand_3	165
376	06/14/19 05:51:17 AM	2019-06-14	05:51:17	AM	11.37	0.2766	24	Stand_3	165
377	06/14/19 06:51:17 AM	2019-06-14	06:51:17	AM	11.175	0.2763	24	Stand_3	165
378	06/14/19 07:51:17 AM	2019-06-14	07:51:17	AM	11.053	0.2756	24	Stand_3	165
379	06/14/19 08:51:17 AM	2019-06-14	08:51:17	AM	11.102	0.2756	24	Stand_3	165
380	06/14/19 09:51:17 AM	2019-06-14	09:51:17	AM	11.346	0.2749	24	Stand_3	165
381	06/14/19 10:51:17 AM	2019-06-14	10:51:17	AM	11.637	0.2746	24	Stand_3	165
382	06/14/19 11:51:17 AM	2019-06-14	11:51:17	AM	11.856	0.2739	24	Stand_3	165
383	06/14/19 12:51:17 PM	2019-06-14	12:51:17	PM	11.977	0.2736	24	Stand_3	165
384	06/14/19 01:51:17 PM	2019-06-14	01:51:17	PM	11.977	0.2871	24	Stand_3	165
385	06/14/19 02:51:17 PM	2019-06-14	02:51:17	PM	11.929	0.2979	24	Stand_3	165
386	06/14/19 03:51:17 PM	2019-06-14	03:51:17	PM	11.929	0.3048	24	Stand_3	165
387	06/14/19 04:51:17 PM	2019-06-14	04:51:17	PM	11.977	0.3019	24	Stand_3	165
388	06/14/19 05:51:17 PM	2019-06-14	05:51:17	PM	12.074	0.3022	24	Stand_3	165
389	06/14/19 06:51:17 PM	2019-06-14	06:51:17	PM	12.122	0.2994	24	Stand_3	165
390	06/14/19 07:51:17 PM	2019-06-14	07:51:17	PM	12.171	0.297	24	Stand_3	165
391	06/14/19 08:51:17 PM	2019-06-14	08:51:17	PM	12.219	0.2973	24	Stand_3	165
392	06/14/19 09:51:17 PM	2019-06-14	09:51:17	PM	12.268	0.2949	24	Stand_3	165
393	06/14/19 10:51:17 PM	2019-06-14	10:51:17	PM	12.292	0.2922	24	Stand_3	165
394	06/14/19 11:51:17 PM	2019-06-14	11:51:17	PM	12.316	0.2914	24	Stand_3	165
395	06/15/19 12:51:17 AM	2019-06-15	12:51:17	AM	12.364	0.2895	24	Stand_3	166
396	06/15/19 01:51:17 AM	2019-06-15	01:51:17	AM	12.389	0.2881	24	Stand_3	166
397	06/15/19 02:51:17 AM	2019-06-15	02:51:17	AM	12.389	0.2868	24	Stand_3	166
398	06/15/19 03:51:17 AM	2019-06-15	03:51:17	AM	12.437	0.2857	24	Stand_3	166
399	06/15/19 04:51:17 AM	2019-06-15	04:51:17	AM	12.485	0.2844	24	Stand_3	166
400	06/15/19 05:51:17 AM	2019-06-15	05:51:17	AM	12.509	0.2837	24	Stand_3	166
401	06/15/19 06:51:17 AM	2019-06-15	06:51:17	AM	12.534	0.283	24	Stand_3	166
402	06/15/19 07:51:17 AM	2019-06-15	07:51:17	AM	12.558	0.2847	24	Stand_3	166
403	06/15/19 08:51:17 AM	2019-06-15	08:51:17	AM	12.63	0.2857	24	Stand_3	166
404	06/15/19 09:51:17 AM	2019-06-15	09:51:17	AM	12.751	0.2847	24	Stand_3	166
405	06/15/19 10:51:17 AM	2019-06-15	10:51:17	AM	12.871	0.2837	24	Stand_3	166
406	06/15/19 11:51:17 AM	2019-06-15	11:51:17	AM	12.92	0.283	24	Stand_3	166
407	06/15/19 12:51:17 PM	2019-06-15	12:51:17	PM	13.04	0.2821	24	Stand_3	166
408	06/15/19 01:51:17 PM	2019-06-15	01:51:17	PM	13.064	0.2813	24	Stand_3	166
409	06/15/19 02:51:17 PM	2019-06-15	02:51:17	PM	13.112	0.2806	24	Stand_3	166
410	06/15/19 03:51:17 PM	2019-06-15	03:51:17	PM	13.329	0.28	24	Stand_3	166
411	06/15/19 04:51:17 PM	2019-06-15	04:51:17	PM	13.69	0.279	24	Stand_3	166
412	06/15/19 05:51:17 PM	2019-06-15	05:51:17	PM	13.858	0.278	24	Stand_3	166
413	06/15/19 06:51:17 PM	2019-06-15	06:51:17	PM	14.026	0.2773	24	Stand_3	166
414	06/15/19 07:51:17 PM	2019-06-15	07:51:17	PM	14.074	0.2766	24	Stand_3	166
415	06/15/19 08:51:17 PM	2019-06-15	08:51:17	PM	14.002	0.2763	24	Stand_3	166
416	06/15/19 09:51:17 PM	2019-06-15	09:51:17	PM	13.858	0.2759	24	Stand_3	166
417	06/15/19 10:51:17 PM	2019-06-15	10:51:17	PM	13.714	0.2749	24	Stand_3	166
418	06/15/19 11:51:17 PM	2019-06-15	11:51:17	PM	13.57	0.2746	24	Stand_3	166
419	06/16/19 12:51:17 AM	2019-06-16	12:51:17	AM	13.449	0.2743	24	Stand_3	167
420	06/16/19 01:51:17 AM	2019-06-16	01:51:17	AM	13.329	0.2739	24	Stand_3	167
421	06/16/19 02:51:17 AM	2019-06-16	02:51:17	AM	13.233	0.2736	24	Stand_3	167
422	06/16/19 03:51:17 AM	2019-06-16	03:51:17	AM	13.137	0.2729	24	Stand_3	167
423	06/16/19 04:51:17 AM	2019-06-16	04:51:17	AM	12.992	0.2729	24	Stand_3	167
424	06/16/19 05:51:17 AM	2019-06-16	05:51:17	AM	12.871	0.2729	24	Stand_3	167
425	06/16/19 06:51:17 AM	2019-06-16	06:51:17	AM	12.775	0.2726	24	Stand_3	167
426	06/16/19 07:51:17 AM	2019-06-16	07:51:17	AM	12.703	0.2719	24	Stand_3	167
427	06/16/19 08:51:17 AM	2019-06-16	08:51:17	AM	12.654	0.2719	24	Stand_3	167
428	06/16/19 09:51:17 AM	2019-06-16	09:51:17	AM	12.63	0.2719	24	Stand_3	167
429	06/16/19 10:51:17 AM	2019-06-16	10:51:17	AM	12.703	0.2712	24	Stand_3	167
430	06/16/19 11:51:17 AM	2019-06-16	11:51:17	AM	12.799	0.2712	24	Stand_3	167
431	06/16/19 12:51:17 PM	2019-06-16	12:51:17	PM	12.847	0.2712	24	Stand_3	167
432	06/16/19 01:51:17 PM	2019-06-16	01:51:17	PM	12.92	0.2756	24	Stand_3	167
433	06/16/19 02:51:17 PM	2019-06-16	02:51:17	PM	12.944	0.2827	24	Stand_3	167
434	06/16/19 03:51:17 PM	2019-06-16	03:51:17	PM	12.968	0.2824	24	Stand_3	167
435	06/16/19 04:51:17 PM	2019-06-16	04:51:17	PM	12.992	0.2817	24	Stand_3	167
436	06/16/19 05:51:17 PM	2019-06-16	05:51:17	PM	13.04	0.2847	24	Stand_3	167
437	06/16/19 06:51:17 PM	2019-06-16	06:51:17	PM	13.088	0.283	24	Stand_3	167
438	06/16/19 07:51:17 PM	2019-06-16	07:51:17	PM	13.137	0.2821	24	Stand_3	167
439	06/16/19 08:51:17 PM	2019-06-16	08:51:17	PM	13.137	0.2806	24	Stand_3	167
440	06/16/19 09:51:17 PM	2019-06-16	09:51:17	PM	13.112	0.2796	24	Stand_3	167
441	06/16/19 10:51:17 PM	2019-06-16	10:51:17	PM	13.016	0.2786	24	Stand_3	167
442	06/16/19 11:51:17 PM	2019-06-16	11:51:17	PM	12.896	0.278	24	Stand_3	167
443	06/17/19 12:51:17 AM	2019-06-17	12:51:17	AM	12.751	0.2776	24	Stand_3	168
444	06/17/19 01:51:17 AM	2019-06-17	01:51:17	AM	12.63	0.277	24	Stand_3	168
445	06/17/19 02:51:17 AM	2019-06-17	02:51:17	AM	12.485	0.2766	24	Stand_3	168
446	06/17/19 03:51:17 AM	2019-06-17	03:51:17	AM	12.316	0.2766	24	Stand_3	168
447	06/17/19 04:51:17 AM	2019-06-17	04:51:17	AM	12.171	0.2763	24	Stand_3	168
448	06/17/19 05:51:17 AM	2019-06-17	05:51:17	AM	12.001	0.2763	24	Stand_3	168
449	06/17/19 06:51:17 AM	2019-06-17	06:51:17	AM	11.856	0.2759	24	Stand_3	168
450	06/17/19 07:51:17 AM	2019-06-17	07:51:17	AM	11.783	0.2756	24	Stand_3	168
451	06/17/19 08:51:17 AM	2019-06-17	08:51:17	AM	11.832	0.2756	24	Stand_3	168
452	06/17/19 09:51:17 AM	2019-06-17	09:51:17	AM	12.074	0.2753	24	Stand_3	168
453	06/17/19 10:51:17 AM	2019-06-17	10:51:17	AM	12.485	0.2746	24	Stand_3	168
454	06/17/19 11:51:17 AM	2019-06-17	11:51:17	AM	13.137	0.2736	24	Stand_3	168
455	06/17/19 12:51:17 PM	2019-06-17	12:51:17	PM	13.594	0.2722	24	Stand_3	168
456	06/17/19 01:51:17 PM	2019-06-17	01:51:17	PM	14.266	0.2719	24	Stand_3	168
457	06/17/19 02:51:17 PM	2019-06-17	02:51:17	PM	15.27	0.2715	24	Stand_3	168
458	06/17/19 03:51:17 PM	2019-06-17	03:51:17	PM	15.485	0.2712	24	Stand_3	168
459	06/17/19 04:51:17 PM	2019-06-17	04:51:17	PM	15.509	0.2705	24	Stand_3	168
460	06/17/19 05:51:17 PM	2019-06-17	05:51:17	PM	15.509	0.2701	24	Stand_3	168
461	06/17/19 06:51:17 PM	2019-06-17	06:51:17	PM	15.461	0.2694	24	Stand_3	168
462	06/17/19 07:51:17 PM	2019-06-17	07:51:17	PM	15.342	0.2691	24	Stand_3	168
463	06/17/19 08:51:17 PM	2019-06-17	08:51:17	PM	15.247	0.2687	24	Stand_3	168
464	06/17/19 09:51:17 PM	2019-06-17	09:51:17	PM	15.008	0.268	24	Stand_3	168
465	06/17/19 10:51:17 PM	2019-06-17	10:51:17	PM	14.745	0.2677	24	Stand_3	168
466	06/17/19 11:51:17 PM	2019-06-17	11:51:17	PM	14.481	0.2673	24	Stand_3	168
467	06/18/19 12:51:17 AM	2019-06-18	12:51:17	AM	14.194	0.2673	24	Stand_3	169
468	06/18/19 01:51:17 AM	2019-06-18	01:51:17	AM	13.93	0.2677	24	Stand_3	169
469	06/18/19 02:51:17 AM	2019-06-18	02:51:17	AM	13.69	0.2673	24	Stand_3	169
470	06/18/19 03:51:17 AM	2019-06-18	03:51:17	AM	13.497	0.2673	24	Stand_3	169
471	06/18/19 04:51:17 AM	2019-06-18	04:51:17	AM	13.329	0.2677	24	Stand_3	169
472	06/18/19 05:51:17 AM	2019-06-18	05:51:17	AM	13.185	0.2677	24	Stand_3	169
473	06/18/19 06:51:17 AM	2019-06-18	06:51:17	AM	13.088	0.2677	24	Stand_3	169
474	06/18/19 07:51:17 AM	2019-06-18	07:51:17	AM	13.04	0.2677	24	Stand_3	169
475	06/18/19 08:51:17 AM	2019-06-18	08:51:17	AM	13.064	0.2673	24	Stand_3	169
476	06/18/19 09:51:17 AM	2019-06-18	09:51:17	AM	13.185	0.267	24	Stand_3	169
477	06/18/19 10:51:17 AM	2019-06-18	10:51:17	AM	13.425	0.2664	24	Stand_3	169
478	06/18/19 11:51:17 AM	2019-06-18	11:51:17	AM	13.786	0.2657	24	Stand_3	169
479	06/18/19 12:51:17 PM	2019-06-18	12:51:17	PM	14.194	0.265	24	Stand_3	169
480	06/18/19 01:51:17 PM	2019-06-18	01:51:17	PM	14.697	0.2642	24	Stand_3	169
481	06/18/19 02:51:17 PM	2019-06-18	02:51:17	PM	15.079	0.2642	24	Stand_3	169
482	06/18/19 03:51:17 PM	2019-06-18	03:51:17	PM	15.414	0.2635	24	Stand_3	169
483	06/18/19 04:51:17 PM	2019-06-18	04:51:17	PM	15.676	0.2635	24	Stand_3	169
484	06/18/19 05:51:17 PM	2019-06-18	05:51:17	PM	15.867	0.2628	24	Stand_3	169
485	06/18/19 06:51:17 PM	2019-06-18	06:51:17	PM	15.963	0.2621	24	Stand_3	169
486	06/18/19 07:51:17 PM	2019-06-18	07:51:17	PM	15.915	0.2621	24	Stand_3	169
487	06/18/19 08:51:17 PM	2019-06-18	08:51:17	PM	15.819	0.2618	24	Stand_3	169
488	06/18/19 09:51:17 PM	2019-06-18	09:51:17	PM	15.629	0.2618	24	Stand_3	169
489	06/18/19 10:51:17 PM	2019-06-18	10:51:17	PM	15.438	0.2615	24	Stand_3	169
490	06/18/19 11:51:17 PM	2019-06-18	11:51:17	PM	15.247	0.2611	24	Stand_3	169
491	06/19/19 12:51:17 AM	2019-06-19	12:51:17	AM	15.079	0.2607	24	Stand_3	170
492	06/19/19 01:51:17 AM	2019-06-19	01:51:17	AM	14.936	0.2604	24	Stand_3	170
493	06/19/19 02:51:17 AM	2019-06-19	02:51:17	AM	14.816	0.2607	24	Stand_3	170
494	06/19/19 03:51:17 AM	2019-06-19	03:51:17	AM	14.697	0.2604	24	Stand_3	170
495	06/19/19 04:51:17 AM	2019-06-19	04:51:17	AM	14.577	0.2604	24	Stand_3	170
496	06/19/19 05:51:17 AM	2019-06-19	05:51:17	AM	14.481	0.26	24	Stand_3	170
497	06/19/19 06:51:17 AM	2019-06-19	06:51:17	AM	14.409	0.2596	24	Stand_3	170
498	06/19/19 07:51:17 AM	2019-06-19	07:51:17	AM	14.337	0.2596	24	Stand_3	170
499	06/19/19 08:51:17 AM	2019-06-19	08:51:17	AM	14.29	0.2611	24	Stand_3	170
500	06/19/19 09:51:17 AM	2019-06-19	09:51:17	AM	14.29	0.2615	24	Stand_3	170
501	06/19/19 10:51:17 AM	2019-06-19	10:51:17	AM	14.337	0.2615	24	Stand_3	170
502	06/19/19 11:51:17 AM	2019-06-19	11:51:17	AM	14.433	0.2624	24	Stand_3	170
503	06/19/19 12:51:17 PM	2019-06-19	12:51:17	PM	14.553	0.2621	24	Stand_3	170
504	06/19/19 01:51:17 PM	2019-06-19	01:51:17	PM	14.768	0.2621	24	Stand_3	170
505	06/19/19 02:51:17 PM	2019-06-19	02:51:17	PM	15.39	0.2621	24	Stand_3	170
506	06/19/19 03:51:17 PM	2019-06-19	03:51:17	PM	15.748	0.2621	24	Stand_3	170
507	06/19/19 04:51:17 PM	2019-06-19	04:51:17	PM	15.915	0.2618	24	Stand_3	170
508	06/19/19 05:51:17 PM	2019-06-19	05:51:17	PM	15.963	0.2618	24	Stand_3	170
509	06/19/19 06:51:17 PM	2019-06-19	06:51:17	PM	15.939	0.2611	24	Stand_3	170
510	06/19/19 07:51:17 PM	2019-06-19	07:51:17	PM	15.891	0.2607	24	Stand_3	170
511	06/19/19 08:51:17 PM	2019-06-19	08:51:17	PM	15.843	0.2604	24	Stand_3	170
512	06/19/19 09:51:17 PM	2019-06-19	09:51:17	PM	15.7	0.2607	24	Stand_3	170
513	06/19/19 10:51:17 PM	2019-06-19	10:51:17	PM	15.509	0.2604	24	Stand_3	170
514	06/19/19 11:51:17 PM	2019-06-19	11:51:17	PM	15.342	0.26	24	Stand_3	170
515	06/20/19 12:51:17 AM	2019-06-20	12:51:17	AM	15.151	0.2596	24	Stand_3	171
516	06/20/19 01:51:17 AM	2019-06-20	01:51:17	AM	15.008	0.2596	24	Stand_3	171
517	06/20/19 02:51:17 AM	2019-06-20	02:51:17	AM	14.888	0.2596	24	Stand_3	171
518	06/20/19 03:51:17 AM	2019-06-20	03:51:17	AM	14.792	0.2589	24	Stand_3	171
519	06/20/19 04:51:17 AM	2019-06-20	04:51:17	AM	14.697	0.2592	24	Stand_3	171
520	06/20/19 05:51:17 AM	2019-06-20	05:51:17	AM	14.625	0.2589	24	Stand_3	171
521	06/20/19 06:51:17 AM	2019-06-20	06:51:17	AM	14.529	0.2589	24	Stand_3	171
522	06/20/19 07:51:17 AM	2019-06-20	07:51:17	AM	14.481	0.2592	24	Stand_3	171
523	06/20/19 08:51:17 AM	2019-06-20	08:51:17	AM	14.481	0.2589	24	Stand_3	171
524	06/20/19 09:51:17 AM	2019-06-20	09:51:17	AM	14.553	0.2589	24	Stand_3	171
525	06/20/19 10:51:17 AM	2019-06-20	10:51:17	AM	14.768	0.2585	24	Stand_3	171
526	06/20/19 11:51:17 AM	2019-06-20	11:51:17	AM	14.984	0.2585	24	Stand_3	171
527	06/20/19 12:51:17 PM	2019-06-20	12:51:17	PM	15.294	0.2585	24	Stand_3	171
528	06/20/19 01:51:17 PM	2019-06-20	01:51:17	PM	15.748	0.2582	24	Stand_3	171
529	06/20/19 02:51:17 PM	2019-06-20	02:51:17	PM	16.439	0.2582	24	Stand_3	171
530	06/20/19 03:51:17 PM	2019-06-20	03:51:17	PM	16.63	0.2579	24	Stand_3	171
531	06/20/19 04:51:17 PM	2019-06-20	04:51:17	PM	16.63	0.2567	24	Stand_3	171
532	06/20/19 05:51:17 PM	2019-06-20	05:51:17	PM	16.677	0.2564	24	Stand_3	171
533	06/20/19 06:51:17 PM	2019-06-20	06:51:17	PM	16.677	0.2564	24	Stand_3	171
534	06/20/19 07:51:17 PM	2019-06-20	07:51:17	PM	16.582	0.256	24	Stand_3	171
535	06/20/19 08:51:17 PM	2019-06-20	08:51:17	PM	16.415	0.2553	24	Stand_3	171
536	06/20/19 09:51:17 PM	2019-06-20	09:51:17	PM	16.177	0.255	24	Stand_3	171
537	06/20/19 10:51:17 PM	2019-06-20	10:51:17	PM	15.891	0.255	24	Stand_3	171
538	06/20/19 11:51:17 PM	2019-06-20	11:51:17	PM	15.605	0.2546	24	Stand_3	171
539	06/21/19 12:51:17 AM	2019-06-21	12:51:17	AM	15.318	0.2546	24	Stand_3	172
540	06/21/19 01:51:17 AM	2019-06-21	01:51:17	AM	15.008	0.255	24	Stand_3	172
541	06/21/19 02:51:17 AM	2019-06-21	02:51:17	AM	14.697	0.255	24	Stand_3	172
542	06/21/19 03:51:17 AM	2019-06-21	03:51:17	AM	14.409	0.2546	24	Stand_3	172
543	06/21/19 04:51:17 AM	2019-06-21	04:51:17	AM	14.146	0.255	24	Stand_3	172
544	06/21/19 05:51:17 AM	2019-06-21	05:51:17	AM	13.906	0.256	24	Stand_3	172
545	06/21/19 06:51:17 AM	2019-06-21	06:51:17	AM	13.666	0.2564	24	Stand_3	172
